Лист;Строка;Тип связи;Книги;Номера деталей;Отметки источника;Комментарий
WK-35;171;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1830.09.09.00 ↔ K1830.09.09.00 ↔ K1830.09.09.00 ↔ K1854.09.09.00;Да;
WK-35;172;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.09.10.00 ↔ K1801.09.10.00 ↔ K1801.09.10.00 ↔ K1801.09.10.00;"Да; Идентичны";
WK-35;173;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1803.09.11.00 ↔ K1841.09.11.00 ↔ K1853.09.11.00 ↔ K1856.09.11.00;;
WK-35;174;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.09.12.00 ↔ K1812.09.12.00 ↔ K1853.09.12.00 ↔ K1854.09.13.00;;
WK-35;175;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1830.09.13.00 ↔ K1830.09.13.00 ↔ K1830.09.13.00 ↔ GB/T5783 M10X20;Да;
WK-35;176;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1830.09.21.00 ↔ K1844.09.21.00 ↔ K1812.09.02 ↔ K1812.09.01;;
WK-35;177;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.09.01 ↔ K1812.09.01 ↔ K1812.09.01 ↔ K1812.09.02;Да;
WK-35;178;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.09.02 ↔ K1812.09.02 ↔ K1812.09.03 ↔ K1812.09.03;Идентичны;
WK-35;179;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.09.03 ↔ K1812.09.03 ↔ GB/T5786 M42X3X160 ↔ GB/T5786 M42X3X160;Идентичны;
WK-35;180;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T5786 ↔ GB/T5786 M42X3X160 ↔ GB/T6171 M42X3 ↔ GB/T6171 M42X3;Идентичны;
WK-35;181;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T6171 ↔ GB/T6171 M42X3 ↔ NL42 ↔ NL42;Идентичны;
WK-35;182;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;NL42 ↔ NL42 ↔ K1801.09.04 ↔ K1801.09.04;Идентичны;
WK-35;183;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.09.04 ↔ K1801.09.04 ↔ K1801.09.05 ↔ K1856.09.00-22;;
WK-35;184;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.09.00-01 ↔ K1839.09.00-01 ↔ K1802.09.11 ↔ K1801.09.05;;
WK-35;185;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.09.05 ↔ K1801.09.05 ↔ GB/T93 10 ↔ K1802.09.11;;
WK-35;186;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T5783 ↔ GB/T5783 M10X20 ↔ K1801.09.09 ↔ GB/T93 10;;
WK-35;187;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T93 ↔ GB/T93 10 ↔ GB/T5783  M10X30 ↔ K1801.09.09;;
WK-35;188;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.09.09 ↔ K1801.09.09 ↔ GB/T5783 M20X55 ↔ GB/T5783  M10X30;;
WK-35;189;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T5783 ↔ GB/T5783  M10X30 ↔ GB/T6170 M20 ↔ GB/T5783 M20X55;;
WK-35;190;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T5783 ↔ GB/T5783 M20X55 ↔ GB/T93 20 ↔ GB/T6170 M20;;
WK-35;191;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T6170 ↔ GB/T6170 M20 ↔ GB/T97.1 20 ↔ GB/T93 20;;
WK-35;192;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T93 ↔ GB/T93 20 ↔ GB/T5783 M24X55 ↔ GB/T97.1 20;;
WK-35;193;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T97.1 ↔ GB/T97.1 20 ↔ GB/T6170 M24 ↔ K1844.09.21.00;;
WK-35;194;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T5783 ↔ GB/T5783 M24X55 ↔ K1844.09.21.00 ↔ GB/T97.1 30;;
WK-35;195;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T6170 ↔ GB/T6170 M24 ↔ GB/T97.1 24 ↔ GB/T32.3 M30X2X240;;
WK-35;196;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T93 ↔ GB/T93 24 ↔ GB/T97.1 30 ↔ GB/T93 24;;
WK-35;197;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T97.1 ↔ GB/T97.1 24 ↔ GB/T32.3 M24X2X110 ↔ GB/T97.1 24;;
WK-35;198;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1802.09.11 ↔ K1802.09.11 ↔ GB/T93 24 ↔ YB/T5294;;
WK-35;199;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T32.3 ↔ GB/T32.3 M24X2X110 ↔ GB/T97.1 24 ↔ GB/T32.3 M24X2X110;;
WK-35;200;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T93 ↔ GB/T93 24 ↔ K1849.09.00-02 ↔ JB/ZQ4351 M30X2;;
WK-35;201;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T97.1 ↔ GB/T97.1 24 ↔ GB/T32.3 M24X2X110 ↔ K1812.09.12;;
WK-35;202;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.09.00-02 ↔ K1849.09.00-02 ↔ JB/ZQ4351 M30X2 ↔ K1812.09.13;;
WK-35;203;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T32.3 ↔ GB/T32.3 M30X2X240 ↔ K1812.09.12 ↔ K1812.09.14;;
WK-35;204;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;JB/ZQ4351 ↔ JB/ZQ4351 M30X2 ↔ K1812.09.13 ↔ K1830.09.22.00;;
WK-35;205;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853;GB/T97.1 ↔ GB/T97.1 30 ↔ K1812.09.14;;
WK-35;206;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853;K1812.09.12 ↔ K1812.09.12 ↔ K1830.09.22.00;;
WK-35;207;Одинаковый номер;K1839 ↔ K1849;K1812.09.13 ↔ K1812.09.13;Идентичны;
WK-35;208;Одинаковый номер;K1839 ↔ K1849;K1812.09.14 ↔ K1812.09.14;Идентичны;
WK-35;209;Одинаковый номер;K1839 ↔ K1849;K1830.09.22.00 ↔ K1830.09.22.00;Идентичны;
WK-35;210;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1834.10.00 ↔ K1844.10.00 ↔ K1853.10.00 ↔ K1854.10.00;;Универсальный, модификация нижестоящих компонентов
WK-35;211;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1805.10.01.00 ↔ K1842.10.01.00 ↔ K1853.10.01.00 ↔ K1854.10.01.00;;Универсальный, требования к технологии изготовления
WK-35;212;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.10.02.00 ↔ K1801.10.02.00 ↔ K1801.10.02.00 ↔ K1801.10.02.00;"Да; Идентичны";
WK-35;213;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.10.01 ↔ K1801.10.01 ↔ K1801.10.01 ↔ K1801.10.01;"Да; Идентичны";
WK-35;214;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.10.02 ↔ K1801.10.02 ↔ K1801.10.02 ↔ K1801.10.02;"Да; Идентичны";
WK-35;215;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.10.03 ↔ K1801.10.03 ↔ K1801.10.03 ↔ K1801.10.03;"Да; Идентичны";
WK-35;216;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;GB/T91 ↔ GB/T91 8Х50 ↔ GB/T91 8Х50 ↔ GB/T91 8Х50;Идентичны;
WK-35;217;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.10.03.00 ↔ K1801.10.03.00 ↔ K1853.10.03.00 ↔ K1853.10.03.00;Идентичны;Универсальный, требования к технологии изготовления
WK-35;218;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.10.04.00 ↔ K1801.10.04.00 ↔ K1801.10.04.00 ↔ K1801.10.04.00;"Да; Идентичны";
WK-35;219;Одинаковый номер;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1833.10.05.00 ↔ K1833.10.05.00 ↔ K1833.10.05.00 ↔ K1833.10.05.00;"Да; Идентичны";
WK-35;220;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1834.10.06.00 ↔ K1844.10.06.00 ↔ K1844.10.06.00 ↔ K1854.10.06.00;;Универсальный, требования к технологии изготовления
WK-35;221;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.11.00 ↔ K1849.11.00 ↔ K1853.11.00 ↔ K1856.11.00;;
WK-35;222;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.24.00 ↔ K1845.11.01.00 ↔ K1853.11.01.00 ↔ K1856.11.01.00;;
WK-35;223;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.11.23.00 ↔ K1845.11.02.00 ↔ K1853.11.02.00 ↔ K1856.11.02.00;;
WK-35;224;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.22.00 ↔ K1845.11.03.00 ↔ K1853.11.03.00 ↔ K1856.11.03.00;;
WK-35;225;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.11.21.00 ↔ K1845.11.04.00 ↔ K1845.11.04.00 ↔ K1856.11.04.00;;
WK-35;226;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.20.00 ↔ K1845.11.05.00 ↔ K1845.11.05.00 ↔ K1856.11.05.00;;
WK-35;227;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.19.00 ↔ K1845.11.06.00 ↔ K1845.11.06.00 ↔ K1856.11.06.00;;
WK-35;228;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.18.00 ↔ K1845.11.07.00 ↔ K1853.11.07.00 ↔ K1853.11.07.00;Идентичны;
WK-35;229;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.17.00 ↔ K1845.11.08.00 ↔ K1845.11.08.00 ↔ K1856.11.08.00;;
WK-35;230;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.16.00 ↔ K1605.09.06.05.00 ↔ K1605.09.06.05.00 ↔ K1605.09.06.05.00;Идентичны;
WK-35;231;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.15.00 ↔ K1845.11.10.00 ↔ K1845.11.10.00 ↔ K1856.11.10.00;;
WK-35;232;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.14.00 ↔ K1845.11.11.00 ↔ K1845.11.11.00 ↔ K1856.11.11.00;;
WK-35;233;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.13.00 ↔ K1845.11.12.00 ↔ K1845.11.12.00 ↔ K1856.11.12.00;;
WK-35;234;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1834.11.12.00 ↔ K1845.11.13.00 ↔ K1845.11.13.00 ↔ K1845.11.13.00;Идентичны;
WK-35;235;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.11.00 ↔ K1845.11.14.00 ↔ K1845.11.14.00 ↔ K1845.11.14.00;Идентичны;
WK-35;236;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.10.00 ↔ K1845.11.15.00 ↔ K1845.11.15.00 ↔ K1845.11.15.00;Идентичны;
WK-35;237;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1605.09.06.05.00 ↔ K1845.11.16.00 ↔ K1845.11.16.00 ↔ K1845.11.16.00;Идентичны;
WK-35;238;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.08.00 ↔ K1845.11.17.00 ↔ K1845.11.17.00 ↔ K1845.11.17.00;Идентичны;
WK-35;239;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1838.11.07.00 ↔ K1845.11.18.00 ↔ K1845.11.18.00 ↔ K1856.11.18.00;;
WK-35;240;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.06.00 ↔ K1845.11.19.00 ↔ K1845.11.19.00 ↔ K1856.11.19.00;;
WK-35;241;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.05.00 ↔ K1845.11.20.00 ↔ K1845.11.20.00 ↔ K1845.11.20.00;Идентичны;
WK-35;242;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.04.00 ↔ K1845.11.21.00 ↔ K1845.11.21.00 ↔ K1895.11.21.00;;
WK-35;243;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.03.00 ↔ K1845.11.22.00 ↔ K1845.11.22.00 ↔ K1856.11.22.00;;
WK-35;244;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.11.02.00 ↔ K1845.11.23.00 ↔ K1845.11.23.00 ↔ K1895.11.23.00;;
WK-35;245;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.01.00 ↔ K1845.11.24.00 ↔ K1853.11.24.00 ↔ K1856.11.24.00;;
WK-35;246;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1802.11.25.00 ↔ K1802.11.25.00 ↔ K1802.11.25.00 ↔ K1856.11.25.00;Да;
WK-35;247;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.11.26.00 ↔ K1842.11.26.00 ↔ K1842.11.26.00 ↔ K1856.11.26.00;;
WK-35;248;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.32.00 ↔ K1842.11.27.00 ↔ K1842.11.27.00 ↔ K1842.11.27.00;Идентичны;
WK-35;249;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.31.00 ↔ K1801.11.28.00 ↔ K1801.11.28.00 ↔ K1801.11.28.00;Идентичны;
WK-35;250;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.30.00 ↔ K1801.11.29.00 ↔ K1801.11.29.00 ↔ K1801.11.29.00;Идентичны;
WK-35;251;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.29.00 ↔ K1801.11.30.00 ↔ K1801.11.30.00 ↔ K1801.11.30.00;Идентичны;
WK-35;252;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.28.00 ↔ K1845.11.31.00 ↔ K1845.11.31.00 ↔ K1845.11.31.00;Идентичны;
WK-35;253;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.27.00 ↔ K1845.11.32.00 ↔ K1845.11.32.00 ↔ K1856.11.32.00;;
WK-35;254;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.11.33.00 ↔ K1844.11.33.00 ↔ K1853.11.33.00 ↔ K1856.11.33.00;;
WK-35;255;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.34.00 ↔ K1840.11.34.00 ↔ K1840.11.34.00 ↔ K1854.11.34.00;;
WK-35;256;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.35.00 ↔ K1842.11.35.00 ↔ K1842.11.35.00 ↔ K1856.11.35.00;;
WK-35;257;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1824.11.36.00 ↔ K1845.11.36.00 ↔ K1853.11.36.00 ↔ K1853.11.36.00;Идентичны;
WK-35;258;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1824.11.37.00 ↔ K1845.11.37.00 ↔ K1845.11.38.00 ↔ K1853.11.37.00;;
WK-35;259;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.38.00 ↔ K1845.11.38.00 ↔ K1853.11.37.00 ↔ K1856.11.41.00;;
WK-35;260;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.39.00 ↔ K1845.11.39.00 ↔ K1845.11.39.00 ↔ K1856.11.42.00;;
WK-35;261;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1803.11.41.00 ↔ K1803.11.41.00 ↔ K1803.11.41.00 ↔ K1856.11.43.00;Да;
WK-35;262;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.42.00 ↔ K1812.11.42.00 ↔ K1853.11.42.00 ↔ K1839.11.46.00;;
WK-35;263;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.11.43.00 ↔ K1849.11.43.00 ↔ K1849.11.43.00 ↔ K1812.11.01;;
WK-35;264;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.45.00 ↔ K1839.11.46.00 ↔ K1839.11.46.00 ↔ K1812.11.02;;
WK-35;265;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.01 ↔ K1812.11.01 ↔ K1812.11.01 ↔ K1856.11.00-46;Да;
WK-35;266;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1812.11.02 ↔ K1812.11.02 ↔ K1812.11.02 ↔ K1856.11.00-47;Да;
WK-35;267;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.11.00-01 ↔ K1849.11.00-01 ↔ K1894.11.47.00 ↔ K1856.11.00-48;;
WK-35;268;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.11.00-02 ↔ K1849.11.00-02 ↔ K1894.11.48.00 ↔ K1894.11.47.00;;
WK-35;269;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1839.11.00-03 ↔ K1849.11.00-03 ↔ K1801.11.07 ↔ K1894.11.48.00;;
WK-35;270;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.05 ↔ K1801.11.05 ↔ K1801.11.09 ↔ K1801.11.07;;
WK-35;271;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.06 ↔ K1801.11.06 ↔ K1801.11.08 ↔ K1801.11.08;Идентичны;
WK-35;272;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.07 ↔ K1801.11.07 ↔ K1801.11.11 ↔ K1801.11.09;;
WK-35;273;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.08 ↔ K1801.11.08 ↔ K1801.11.12 ↔ K1801.11.11;;
WK-35;274;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.09 ↔ K1801.11.09 ↔ K1801.11.13 ↔ K1801.11.12;;
WK-35;275;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.11 ↔ K1801.11.11 ↔ K1801.11.14 ↔ K1801.11.13;;
WK-35;276;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.12 ↔ K1801.11.12 ↔ K1801.11.15 ↔ K1856.11.14;;
WK-35;277;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.13 ↔ K1801.11.13 ↔ K1801.11.16 ↔ K1801.11.15;;
WK-35;278;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.14 ↔ K1801.11.14 ↔ K1801.11.17 ↔ K1801.11.16;;
WK-35;279;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.15 ↔ K1801.11.15 ↔ K1801.11.18 ↔ K1801.11.17;;
WK-35;280;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.16 ↔ K1801.11.16 ↔ K1801.11.19 ↔ K1801.11.18;;
WK-35;281;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.17 ↔ K1801.11.17 ↔ K1801.11.21 ↔ K1801.11.19;;
WK-35;282;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.18 ↔ K1801.11.18 ↔ K1801.11.22 ↔ K1801.11.21;;
WK-35;283;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.19 ↔ K1801.11.19 ↔ K1801.11.23 ↔ K1801.11.22;;
WK-35;284;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.21 ↔ K1801.11.21 ↔ K1812.11.24 ↔ K1801.11.23;;
WK-35;285;Прямая замена по строке;K1839 ↔ K1849 ↔ K1853 ↔ K1866;K1801.11.22 ↔ K1801.11.22 ↔ K1801.11.25 ↔ K1812.11.24;;
